id	Minimum free energy	Protein abundance
117_33112123_2	-6.6	93.3812264513595
117_33221221_2	-7.5	55.6983789194296
117_33311111_2	-7.3	45.7015876741979
117_33311222_2	-7.4	92.7095021782741
117_33321211_2	-6.4	76.4203398683731
117_33321213_3	-6.4	70.0849296862577
117_33331211_3	-7.3	29.5198111850821
117_33331213_3	-7.3	32.0644124335174
133_11111111_1	-15.9	43.7548088197067
133_11111112_1	-12	21.6122040250978
133_11111113_1	-12.2	74.2787469400423
133_11111121_1	-11.9	82.3454195097675
133_11111122_1	-14.3	24.1669134077779
133_11111211_1	-13.3	38.1486118161868
133_11111212_1	-12.3	45.1723409322998
133_11111213_1	-14.1	54.4010097284708
133_11111221_1	-11.6	62.900163973467
133_11112111_2	-11.9	42.6624089903201
133_11112112_1	-14.6	6.64787485452194
133_11112113_1	-12.9	54.399488251151
133_11112122_1	-11.6	17.9852628540531
133_11112123_1	-12.3	69.4298943562991
133_11121111_1	-14.2	37.5999301439442
133_11121112_1	-12.8	16.9867864935128
133_11121121_1	-12.7	42.4778802888507
133_11121122_1	-11.8	82.0849599444784
133_11121123_1	-12.6	15.2942130815073
133_11122112_1	-12.1	58.122494118888
133_11122113_1	-11.8	29.7259353270513
133_11122121_1	-12.3	8.04384075486966
133_11122122_1	-12.2	17.8906282441714
133_11131111_1	-12.8	8.670339089573
133_11131112_2	-12.2	29.4860413608098
133_11131113_1	-14.6	4.25448334352942
133_11131122_1	-12.9	43.0002386855559
133_11131123_1	-14.3	59.7301267029336
133_11131211_2	-12.5	7.63825625410264
133_11131213_2	-13.8	6.55341764355202
133_11131221_1	-12.4	19.5118190705036
133_11132111_2	-16.2	5.8539165389865
133_11132112_3	-13.3	34.8187854807537
133_11132113_2	-13.8	11.675347759135
133_11211112_1	-11.7	86.051904190954
133_11211121_1	-11.9	33.0346063352745
133_11211212_1	-11.7	18.2939571516154
133_11211213_1	-15.2	9.57506938236185
133_11211222_1	-11.6	44.3428580363955
133_11212122_1	-14	50.9060137628204
133_11221113_1	-12.4	18.5381442206686
133_11221121_2	-12.4	22.8266039054663
133_11221122_2	-12.1	68.3376381349318
133_11222112_3	-12.2	20.7828455524207
133_11222123_1	-12.1	27.798927634196
133_11231111_2	-13.2	12.1317065675353
133_11231112_1	-12.1	55.3159917937836
133_11231123_2	-13.7	19.6689609331523
133_11231221_3	-12.9	61.9662868407498
133_11231222_2	-12.4	39.3435997635109
133_11232111_1	-11.7	38.4586753833423
133_11232112_1	-12.6	28.6246232543237
133_11232123_1	-12.3	12.8696677018954
133_11311111_1	-13.1	7.51919979856872
133_11311121_2	-14.8	49.8186004276516
133_11311122_1	-11.6	8.02562962641612
133_11311211_2	-11.6	13.0028350040883
133_11311212_1	-16.4	8.20585208904017
133_11311213_1	-11.6	16.6414325917632
133_11311223_1	-11.9	31.3094512667571
133_11312111_1	-11.9	10.7446392810083
133_11312112_1	-12.2	25.0325486413546
133_11312121_2	-12.5	8.79299551557181
133_11312122_1	-11.6	10.6253214780801
133_11321112_3	-12.5	19.2073754637841
133_11321122_2	-11.8	86.4668908905353
133_11321123_1	-11.8	41.7108168514041
133_11321212_1	-12.8	20.591167492234
133_11321222_1	-12.9	23.4406143179551
133_11322113_1	-12.7	11.3378343807276
133_11322122_1	-11.9	52.6192498840377
133_11331113_1	-12	30.0794010792181
133_11331211_2	-14.2	14.8765448219511
133_11331212_1	-12.1	69.7324976944753
133_11331213_2	-13.1	10.2411258586308
133_11331221_3	-12.9	26.0005315948286
133_11332111_2	-12.1	19.6587031696615
133_11332113_1	-11.7	30.1062773138731
133_11332121_2	-15.5	13.717202251029
133_11332122_2	-14	15.6905261431007
133_11332123_1	-12.9	6.48070158128663
133_12111111_2	-8.5	20.4041601111189
133_12111113_1	-9.9	39.285412201487
133_12111121_1	-7.8	50.975762604767
133_12111122_2	-8.6	76.488395318753
133_12111123_1	-8.4	82.6986536654589
133_12111211_1	-9.8	42.2943029204732
133_12111212_1	-9.1	77.8680226174868
133_12111222_1	-8.4	54.1918193794515
133_12111223_2	-10.7	47.7301655927708
133_12112111_1	-10.6	54.7357208856459
133_12121122_2	-8.5	71.2843569082804
133_12121211_1	-9.4	63.8410856377975
133_12121212_2	-9.6	24.2454988434332
133_12121213_1	-8.8	37.5854075319249
133_12121222_1	-8.3	49.4768686987692
133_12122112_1	-11	68.4319134694006
133_12122121_1	-7.7	77.6870717247698
133_12122123_1	-7.7	72.9101740889874
133_12131111_1	-9.8	87.7498682192171
133_12131112_1	-11.4	73.2115745030196
133_12131121_2	-8.9	90.3914895071645
133_12131122_1	-9.3	87.6721154798888
133_12131211_1	-9.2	10.4120213333843
133_12131213_1	-8.1	20.3809890529551
133_12131222_3	-7.7	58.3133196217871
133_12132121_1	-9.6	56.657285240414
133_12132123_2	-8.5	19.8548324916848
133_12211112_3	-9.8	78.1322341764992
133_12211113_2	-7.8	51.4879751849685
133_12211122_2	-9	67.1681361189
133_12211123_1	-8.3	80.5493791356406
133_12211211_3	-7.9	38.0369568492173
133_12211221_3	-7.6	56.8742606386977
133_12221112_3	-8.9	63.2384470829095
133_12221121_2	-8.8	58.1975312596146
133_12221221_2	-10.5	60.2876590686112
133_12222113_1	-8.9	50.6836287329394
133_12231113_3	-9	75.759156831197
133_12231222_2	-9.8	80.5335668288764
133_12232111_2	-8.6	85.7932843994525
133_12311111_2	-9.7	35.1300408471816
133_12311112_1	-7.7	61.3201106528431
133_12311121_2	-7.9	68.1529080815411
133_12311122_1	-7.6	60.1626562903362
133_12311212_2	-8.9	61.6620569856078
133_12312122_1	-8.2	76.0484722674828
133_12321121_2	-10.5	62.8315132587121
133_12322112_2	-8.9	86.8581116608674
133_12331121_2	-10.8	77.5679566447402
133_13111111_2	-5	58.8965606202369
133_13111122_3	-5.5	25.0298333543462
133_13111212_1	-7	15.9431882007091
133_13111223_1	-7.2	66.1527000756936
133_13112111_2	-6.4	36.067144496579
133_13112112_1	-7.5	65.9037636280845
133_13112122_2	-7.1	11.9924806768551
133_13112123_2	-6.5	56.9445019485236
133_13121113_2	-7.4	69.3449741390256
133_13121221_2	-6	7.53268816031682
133_13121222_2	-5.3	80.223850938247
133_13122113_1	-7.4	96.9507491636448
133_13131111_1	-5.7	54.8824698325483
133_13131112_2	-6.9	74.0292056735971
133_13131211_1	-7.2	14.4328777319164
133_13132111_1	-7.1	11.3933949779018
133_13132112_3	-6.4	11.4109984386738
133_13132113_2	-6.9	25.6331090148661
133_13132121_1	-6.9	53.2403634631789
133_13211111_2	-6.7	48.3583400175976
133_13211112_2	-6.5	33.9619283728572
133_13211113_1	-7.5	56.1561662740839
133_13211121_2	-5.7	87.1139079456505
133_13211212_3	-7.1	39.3120228767309
133_13211221_3	-7	56.1734541765974
133_13221212_3	-6.9	80.3063180356522
133_13222113_2	-7.5	90.1645855828395
133_13231221_3	-6	70.5238591568479
133_13232121_2	-7.3	87.4014682266832
133_13232123_2	-6.7	65.4882639979369
133_13311113_1	-6.2	51.9853812698356
133_13311121_1	-5.8	50.5985626792058
133_13311212_1	-7	48.5712998755932
133_13311221_3	-7.2	90.5415768671523
133_13321111_2	-6.9	71.4501493971022
133_13321222_2	-7	62.1282014789116
133_13322122_2	-6.7	97.7869265272072
133_13322123_3	-6.9	85.7659720100357
133_13331122_1	-6.9	95.0407473910221
133_13331213_2	-6.1	73.3170034609381
133_13332123_1	-7.4	94.8123680375224
133_21111111_2	-12.2	30.646373735256
133_21111113_3	-14.3	4.18114981597179
133_21111212_1	-11.9	6.91057715238482
133_21111222_2	-11.6	65.375767119874
133_21112112_2	-12.2	34.1020721930951
133_21121123_1	-12.2	34.6745164011925
133_21121223_1	-13.1	43.6739232502187
133_21131211_3	-13.9	29.7299522150668
133_21131212_1	-11.7	57.3508378384396
133_21211211_1	-13.6	20.8925541558463
133_21211221_2	-13.5	6.90991087895702
133_21211222_2	-13.9	55.1628552584651
133_21211223_2	-13.6	55.0224162812372
133_21221222_1	-13.6	20.9512455162301
133_21222113_2	-13	18.1896067720297
133_21222122_2	-15	4.9134675524738
133_21231112_2	-12.3	28.5469952911543
133_21231213_1	-12.8	8.63752677093022
133_21232113_3	-12.8	10.6247835023509
133_21311111_2	-12.1	8.2254924192158
133_21311212_2	-11.6	4.9404921887952
133_21312111_1	-13.5	6.4123396618294
133_21312121_2	-12.7	7.0409300835472
133_21331212_1	-13.3	42.3446217254482
133_21332123_2	-11.6	63.2564342359939
133_22111111_2	-9.2	39.4848106458806
133_22111121_1	-7.6	37.7074586802822
133_22112123_2	-9.8	52.0883520272512
133_22121113_2	-8.2	21.0747062694518
133_22121211_2	-8.4	79.4658264649864
133_22121213_2	-8.3	65.8055027530044
133_22131113_3	-11.4	27.0695013625279
133_22132122_3	-10.5	41.8012172194145
133_22211122_2	-10.1	45.6151653130124
133_22211211_3	-9.8	40.9586711936345
133_22211213_2	-11.2	28.4422388665689
133_22212112_3	-10.1	74.7034209085469
133_22311222_1	-8.4	83.5370823576852
133_23111112_1	-6.6	90.1652735995867
133_23111122_1	-6.8	84.068456989254
133_23111222_2	-7.3	21.3603379896446
133_23121212_1	-7.1	45.8146459952757
133_23122112_3	-6.8	68.3731955666281
133_23131122_1	-4.9	96.5360310460746
133_23131223_1	-7.2	63.3579192232579
133_23132122_2	-7.4	35.2092340915571
133_23211213_1	-6.6	64.4794006574687
133_23212121_3	-6.2	99.7988212828733
133_23222113_2	-7.3	62.4584425646223
133_23222121_2	-7.4	77.2319100803773
133_23222122_3	-6.5	93.083412328615
133_23321212_2	-6.3	73.6851321088784
133_23322122_2	-7.5	51.7865895843069
133_31111122_1	-12.3	50.3834708124043
133_31111211_1	-15.9	1
133_31111223_2	-13	28.7971045360463
133_31121111_2	-13.6	41.5531815534064
133_31121112_2	-12	57.6997186229776
133_31121121_2	-12	36.5980516849061
133_31121123_2	-11.9	84.785183286497
133_31121211_1	-12.4	39.0384160079335
133_31121212_2	-12.1	85.8873036525453
133_31121213_1	-12.6	23.2603833862172
133_31121222_1	-11.6	54.1156000725855
133_31122123_1	-11.7	67.1073936849356
133_31131112_2	-12.6	17.2536196021062
133_31131123_1	-15.2	5.57794725459732
133_31131211_1	-13.2	34.1960137856436
133_31132123_3	-12.6	22.720052221954
133_31211112_1	-11.6	79.1773064125209
133_31211122_1	-12.6	28.1738332660883
133_31211211_1	-12.3	37.7110037678128
133_31211212_1	-13.2	17.1590096051183
133_31211223_2	-11.7	54.7726395004821
133_31212112_2	-15.5	24.7206703755528
133_31221223_2	-11.9	8.62452927571658
133_31222112_2	-13.6	11.8211855058459
133_31231211_2	-12.3	53.2986590185836
133_31232122_2	-15	12.863653437314
133_31232123_3	-12.4	50.6421607824554
133_31311111_2	-15.3	15.4551062570022
133_31311113_2	-11.6	16.5187650063969
133_31311121_1	-12.1	45.772047495485
133_31312112_2	-13.5	4.70685543592532
133_31312123_1	-13.3	5.22604763013173
133_31321112_3	-13.9	6.49866564366166
133_31321121_1	-12.6	7.05991916224068
133_31321213_3	-12.5	14.9715784818869
133_31321222_2	-14	6.94303424214716
133_31322121_2	-14.9	5.01513178523736
133_31331123_3	-12.6	15.3811832786968
133_32111111_1	-9.8	86.6583614505762
133_32111211_1	-10.4	21.4690917361912
133_32112122_2	-10.8	73.2554052692554
133_32121112_3	-8.8	52.9512511204607
133_32121122_2	-8.6	75.0155589598712
133_32121222_1	-8.2	79.6817843191744
133_32131121_1	-9.7	79.8548007936597
133_32131213_1	-9.4	22.4673762593533
133_32211212_2	-9	40.3137639334235
133_32211222_3	-10	86.9951721003735
133_32311121_2	-7.7	50.9048444026471
133_32311211_1	-9.5	69.4693476528167
133_32311212_3	-9.9	77.555649229253
133_33111111_1	-6.4	54.1648846795218
133_33111122_1	-5.8	24.9131657941701
133_33121111_1	-6.5	46.1207339118461
133_33221211_1	-7.3	59.2354121613547
133_33311122_1	-6.7	62.2808703753467
133_33312122_2	-7.2	68.091949967358
133_33322123_3	-7.2	79.3857109211548
133_33331111_2	-6.3	58.2721435160251
133_33331112_1	-6.5	46.8797696143726
136_11111111_1	-12	39.5782418743519
136_11111112_1	-12.2	34.9036482716587
136_11111113_1	-14.8	15.6082943525958
136_11111121_1	-12.7	61.3048024897144
136_11111122_1	-12.6	54.1599691507929
136_11111212_1	-13.1	8.27813604102814
136_11111213_1	-12.9	42.0002508358849
136_11111221_1	-12	72.0883920987305
136_11111222_1	-11.6	71.0053388791839
136_11111223_1	-12.8	26.011903271163
136_11112111_1	-11.7	38.2317911989596
136_11112113_1	-15.1	30.9270493234988
136_11112121_1	-17	45.9060051896235
136_11112122_1	-11.8	34.7325122514144
136_11121111_1	-12.4	48.6271722641836
136_11121112_1	-13.3	32.8789344758025
136_11121113_1	-16	1.08123334996683
136_11121121_1	-12.1	54.6390611720731
136_11121122_1	-11.7	51.8553111583667
136_11121211_1	-11.7	85.1787344201067
136_11121213_2	-12.6	14.7461248371652
136_11121221_2	-11.7	62.0795588622837
136_11121223_1	-13.7	35.2953694810501
136_11122111_1	-12.1	10.0203630970373
136_11122112_2	-12	57.482888819908
136_11122113_2	-11.9	34.5532415335785
136_11122122_1	-11.9	24.8805643441452
136_11122123_1	-11.9	15.319456038265
136_11131112_2	-13.2	3.84931132996624
136_11131113_2	-12.6	66.661859736306
136_11131121_1	-14.3	25.5225191552785
136_11131122_1	-13.3	52.9294628324456
136_11131211_1	-13.9	45.140167296724
136_11131222_1	-13.9	54.8548653609201
136_11132111_1	-13.9	34.6912610267002
136_11132113_1	-12.5	37.7458410424155
136_11132121_1	-15.5	18.953135841797
136_11132123_1	-11.7	14.8239797332415
136_11211111_1	-12	34.2865814102312
136_11211112_2	-11.9	23.5364573377013
136_11211123_2	-11.8	60.0936059344035
136_11211211_2	-12.2	52.0457268600045
136_11211221_1	-11.7	60.5918120395444
136_11212111_1	-11.7	59.1131528510455
136_11212112_1	-13.7	5.5706441227219
136_11212121_1	-11.6	96.0142486632527
136_11212122_1	-12.7	51.9478742358728
136_11212123_3	-12.9	80.1960456382593
136_11221111_1	-13.1	60.5689989432812
136_11221121_3	-12.8	79.1502450238245
136_11221211_1	-13.1	61.4982097337548
136_11221212_1	-11.7	59.1646570616965
136_11221223_1	-11.8	39.2329420165854
136_11222111_1	-12.2	48.0767202568001
136_11222112_3	-13.1	32.6086362257358
136_11222122_2	-12.9	73.2276697778871
136_11231111_1	-11.6	49.236558605855
136_11231122_1	-11.6	34.2527369010243
136_11231222_2	-11.9	68.7387481910102
136_11232111_2	-12.2	63.9170457729194
136_11232113_2	-12.4	39.4171243527594
136_11232122_1	-12.4	24.1706485975812
136_11311111_1	-12	54.282162547543
136_11311112_1	-13.3	46.7324103447294
136_11311122_1	-12	70.3591623539374
136_11311211_1	-11.8	60.0614453196341
136_11311221_1	-14.2	20.4228935226713
136_11312112_1	-11.6	80.2516552600876
136_11312113_2	-14.1	4.81229875828675
136_11312121_1	-12	54.5071910142006
136_11312122_1	-11.6	65.2231541419252
136_11321112_3	-12.2	41.2711549482914
136_11321113_1	-12	11.5577557918668
136_11321123_2	-12	59.1295899556047
136_11321213_1	-13.1	54.338992501917
136_11322111_2	-12	44.7204051227375
136_11322122_1	-13.3	42.9619381721507
136_11331121_3	-12.3	57.6174757755448
136_11331122_1	-12.2	60.1486638321921
136_11331213_2	-14.4	12.4487168027062
136_11331221_1	-13.1	71.4525065425945
136_11332111_1	-12.2	57.7444077620488
136_11332113_2	-13.2	18.016904446385
136_11332122_1	-12.3	82.4084149256559
136_11332123_1	-12.6	69.9824125412405
136_12111112_1	-11.5	23.0581539660214
136_12111113_1	-10.1	40.5845540594602
136_12111123_2	-8.8	94.8406542921289
136_12111212_1	-9.5	19.9645222189766
136_12111213_1	-9.8	58.7684776911343
136_12111222_2	-9.7	89.593922621832
136_12121121_1	-10.1	55.340181583606
136_12121123_2	-10.3	14.485276323523
136_12121221_1	-7.6	65.3896232030359
136_12121222_1	-9	81.1390127978019
136_12122111_1	-10.3	45.6490319278381
136_12122122_1	-9.8	35.8092863331126
136_12131111_1	-11.1	45.9765410536593
136_12131112_1	-11.4	14.2131133812809
136_12131121_1	-10.1	45.473398609929
136_12131211_2	-11.3	59.7673794156285
136_12131212_1	-9.9	70.2357771189767
136_12131222_2	-7.6	53.1446490253239
136_12131223_2	-7.7	38.7299102397632
136_12132112_1	-7.6	58.7730634904324
136_12211111_1	-10.2	54.6254950997755
136_12211112_2	-10.4	51.0427227740078
136_12211221_2	-9.4	55.9402474196933
136_12212112_1	-9.9	57.9167034310906
136_12221111_1	-8.2	68.1926000034608
136_12221121_1	-11	83.3788810533952
136_12221212_2	-7.6	68.9563510242018
136_12221221_2	-7.7	95.5694241785055
136_12222111_1	-10	61.1519573948189
136_12222122_1	-8.9	18.9166877248792
136_12231111_2	-9.7	86.2539923813763
136_12231112_2	-10.1	68.6223762713885
136_12231123_2	-9.1	16.5579003451136
136_12231223_2	-8.5	91.8428278819796
136_12232111_1	-11	90.2096036491617
136_12232121_1	-7.8	92.3485937457709
136_12232122_2	-8.1	49.2726479513225
136_12232123_2	-9.9	9.58240562987078
136_12311112_1	-10.3	29.5520331326233
136_12311121_1	-7.7	96.8831423411642
136_12311122_1	-8.6	72.7652074697093
136_12311211_1	-9.3	56.93755836675
136_12311212_1	-9.2	32.5928147007632
136_12312113_1	-8.1	35.502892286053
136_12312123_1	-8.1	37.4096140132653
136_12321122_1	-8.4	55.6243714825449
136_12321211_3	-10	48.701164443125
136_12322122_2	-8.3	26.5958866477137
136_12331112_1	-10.3	44.623507107894
136_12331121_2	-8.2	100
136_12331122_2	-8.4	86.7391756767975
136_12331123_2	-10.3	69.6856798886697
136_12331211_2	-10.8	45.258398844043
136_12331212_1	-8.5	72.7110245628961
136_12331221_2	-9.2	30.4961082459867
136_12332113_1	-10.1	39.2288721461914
136_13111111_1	-7	79.3786012707085
136_13111112_1	-7	86.3326061064623
136_13111113_3	-6.2	82.3036902739078
136_13111121_1	-6.2	92.8023052669417
136_13111123_2	-6	55.702479278897
136_13111211_1	-7.5	95.0937250566598
136_13111213_1	-6.9	69.5965749129657
136_13111221_2	-7.2	84.1680121362169
136_13111222_1	-6.4	84.3837311954184
136_13112112_2	-6.2	87.4023383618509
136_13112123_1	-6.4	53.0306159526112
136_13121111_1	-7	77.7304499919789
136_13121112_1	-6.2	96.6056693228915
136_13121113_1	-6.9	25.47569495378
136_13121121_1	-6.9	81.0979773762354
136_13121122_1	-7.4	27.4389332234278
136_13121212_1	-7.3	83.6562406500987
136_13121213_1	-7	52.9793065863126
136_13121221_2	-7.4	43.7315767719318
136_13121223_2	-7.1	35.8599330077621
136_13122111_1	-6.5	88.9513873081821
136_13122112_1	-6.2	83.2786814306713
136_13131111_1	-7.3	76.6097344416692
136_13131112_2	-7.3	80.9928064512576
136_13131113_2	-6.3	95.232482320344
136_13131121_2	-6.6	98.5815184008313
136_13131213_1	-7.1	25.5654758955849
136_13132112_1	-7.4	56.9995720071444
136_13211211_2	-7.5	55.5061420528031
136_13211212_1	-6.8	94.8944506002427
136_13211221_1	-6.4	85.0880945348559
136_13211222_1	-7.4	87.6072081318537
136_13211223_3	-5.6	83.2132743971188
136_13221211_1	-6.7	78.8977467246951
136_13221221_3	-7.4	94.0170813142434
136_13221222_1	-6.9	98.9709432737421
136_13222122_2	-5.9	59.8002900488428
136_13231123_3	-6	37.5382017064993
136_13231213_1	-6.5	58.9124660564623
136_13231222_1	-6.6	69.6973082713501
136_13232113_2	-6.3	93.8146234373597
136_13311111_1	-7.3	54.9577048484695
136_13311112_1	-5.4	59.6488758972247
136_13311113_2	-6.3	55.4002217475956
136_13311212_1	-6.5	79.166530557329
136_13311221_2	-6.9	84.0623601900814
136_13311223_1	-7.5	90.9246339077951
136_13312111_1	-6.8	79.9667709521601
136_13312112_1	-7.3	82.7219195898248
136_13312121_1	-6.4	100
136_13321122_2	-6.6	98.1081227007355
136_13321212_1	-7.2	64.8842289236763
136_13321222_1	-7.2	97.1162411626661
136_13322111_3	-7.3	92.9319181155842
136_13322112_2	-6.5	81.5056894362591
136_13331112_1	-7.4	69.5122299026547
136_13331122_1	-6.5	96.9709137722828
136_13331213_2	-6.9	88.8092668110507
136_13331222_2	-6.3	71.7478712912551
136_13332112_1	-6.4	92.9837778439196
136_13332121_1	-7.2	66.8434650215387
136_13332122_2	-7.1	36.3303126653556
136_21111111_2	-11.8	69.4532888185317
136_21111123_1	-11.8	68.0935625248407
136_21111222_1	-12.4	57.4693855680597
136_21111223_1	-12.4	55.1523096669422
136_21112121_2	-14.3	21.2427218939531
136_21121112_2	-12.5	32.4667802860369
136_21131122_1	-14.8	27.9806906108495
136_21131213_2	-11.8	13.7790541729628
136_21131222_1	-12.7	27.4079338105927
136_21131223_1	-12.2	70.859077512236
136_21132111_1	-11.6	61.9551130743825
136_21132121_1	-11.7	62.2353165950022
136_21211111_2	-11.6	65.25348005201
136_21211221_1	-12.4	60.5433745824143
136_21211223_1	-11.7	80.8493355316095
136_21212111_2	-11.8	53.8455997717473
136_21221222_1	-11.8	92.854857124426
136_21222113_1	-12	20.2329548963342
136_21232113_2	-11.7	8.8910700357987
136_21311111_1	-11.8	26.616798254838
136_21311121_1	-12	81.6687482577927
136_21311212_2	-11.6	66.373129258215
136_21312121_1	-11.7	96.9236016061044
136_21321212_2	-12.4	55.7370631459066
136_21332112_2	-11.8	44.4041335471789
136_21332113_1	-11.8	11.4536012456804
136_22111113_2	-8.9	29.6737341008032
136_22111211_2	-10.6	31.0997143502298
136_22121111_1	-11.1	47.2297202757804
136_22121212_2	-10.5	31.941580684115
136_22131212_2	-8.4	63.9461855936633
136_22132112_2	-8.9	27.7880042745056
136_22231111_2	-11.2	82.9307870466584
136_22231121_2	-11.4	70.0048541676955
136_22231223_3	-10.5	53.2429124944732
136_22232122_1	-11.1	33.3541688120314
136_22311111_2	-10	47.8003303709357
136_22311212_1	-8.7	33.5682625943374
136_22312123_2	-11	40.7455014607952
136_22322121_2	-8.6	93.9658806752242
136_23111113_1	-7.1	7.9904630748189
136_23111123_1	-7	96.599712722459
136_23111212_1	-7.1	84.0215072915003
136_23111213_1	-5.9	72.8640468200566
136_23111222_2	-6.4	91.8966882545815
136_23111223_1	-6.5	94.0176633426443
136_23121113_1	-7.5	36.5053575478929
136_23121213_1	-7.1	50.490295827309
136_23121222_1	-6.4	15.7661490355638
136_23121223_1	-7.3	83.7518367571332
136_23131112_2	-7.4	44.3663125995527
136_23131113_1	-7.1	19.6288045573086
